"ISO","Language","Family","Area","H","H_unigram","L2prop","MC","NumChap","Population","Rangesize","vehicularity","ethnologue_L2_users","used_as_L2_by","notes"
"tsg","Tausug","Austronesian","Oceania",NA,NA,NA,0.333333343267441,3,1050000,5462.18159,1,FALSE,"sse:sml:cbk:sjm:slm:ssb:yka",""
"tsi","Tsimshian","Tsimshian","Alaska-Oregon",NA,NA,0.219298243522644,0.563235282897949,17,930,3089.815428,0,TRUE,NA,""
"tsj","Tshangla","Sino-Tibetan","Indic",NA,NA,0,0.714285731315613,7,175200,7347.830304,0,FALSE,NA,""
"tsn","Tswana","Niger-Congo","S-Africa",1.54336833953857,7.87923145294189,0.574472486972809,1,2,4521700,671331.2406,1,TRUE,NA,""
"tso","Tsonga","Niger-Congo","S-Africa",1.49695348739624,8.24235725402832,0.402891337871552,0,2,3650000,105055.0169,1,TRUE,NA,""
"tsu","Tsou","Austronesian","Southeast-Asia",NA,NA,0,0.833333313465118,2,2130,976.2033377,0,FALSE,NA,""
"tsv","Tsogo","Niger-Congo","S-Africa",NA,NA,0,0.5,2,12000,7916.2085,0,FALSE,"buw:gev:keb:pic",""
"tsz","Purepecha","Tarascan","Mesoamerica",1.49288094043732,10.0528688430786,0,0.727272748947144,11,40000,2963.918016,0,FALSE,NA,""
"ttc","Tektiteko","Mayan","Mesoamerica",1.3635847568512,8.52426528930664,0,NA,NA,5900,152.7929166,0,FALSE,NA,""
"tte","Bwanabwana","Austronesian","",1.42920076847076,9.10524654388428,0,NA,NA,2400,36.43911422,0,FALSE,NA,""
"tti","Tobati","Austronesian","N-Coast-New-Guinea",NA,NA,0,0.333333343267441,3,350,132.9488575,0,FALSE,NA,""
"ttr","Tera","Afro-Asiatic","African-Savannah",NA,NA,0,0.5,9,101000,896.3362297,0,FALSE,NA,""
"tty","Sikaritai","Lakes-Plain","Interior-New-Guinea",NA,NA,0,1,1,800,911.4199119,0,FALSE,NA,""
"tub","Tubatulabal","Uto-Aztecan","California",NA,NA,0,1,1,6,NA,0,FALSE,NA,""
"tuc","Mutu","Austronesian","",1.37632381916046,8.3626127243042,0,NA,NA,3500,44.63228741,0,FALSE,NA,""
"tue","Tuyuca","Tucanoan","NE-South-America",1.51061034202576,10.4215250015259,0,1,3,810,945.4943092,0,FALSE,NA,""
"tuf","Central Tunebo","Chibchan","NE-South-America",1.40505647659302,9.41969108581543,0,NA,NA,2500,3964.336878,0,FALSE,NA,""
"tui","Tupuri","Niger-Congo","African-Savannah",1.50954639911652,7.89802980422974,0,NA,NA,229000,3401.327523,0,FALSE,NA,""
"tuk","Turkmen","Altaic","Inner-Asia",NA,NA,NA,1,2,5930000,155580.1164,1,FALSE,NA,""
"tum","Tumbuka","Niger-Congo","",1.48373508453369,9.72490882873535,0,NA,NA,1480000,35976.27738,0,FALSE,NA,""
"tuo","Tucano","Tucanoan","NE-South-America",1.37217044830322,9.71122932434082,0,0.645833313465118,12,4630,1603.270861,0,FALSE,"kpc:des:jup:yrl:pir:pok:sri:tue:yab",""
"tur","Turkish","Altaic","Greater-Mesopotamia",1.79901885986328,11.2626924514771,0.005321600008756,0.775484979152679,27,47644500,617473.0819,1,TRUE,NA,""
"tus","Tuscarora","Iroquoian","E-North-America",NA,NA,0,0.777777791023255,9,11,354.6180931,0,FALSE,NA,""
"tuv","Turkana","Nilo-Saharan","S-Africa",NA,NA,0,0.75,13,476200,60412.15075,0,FALSE,NA,""
"tvk","Southeast Ambrym","Austronesian","Oceania",NA,NA,0,0.333333343267441,2,3700,247.9097128,0,FALSE,NA,""
"tvl","Tuvaluan","Austronesian","Oceania",NA,NA,NA,0.256249994039536,12,12580,27.89201659,1,FALSE,NA,""
"tvo","Tidore","West-Papuan","Oceania",NA,NA,0.434782594442368,0.36944442987442,12,26000,743.9231982,0,TRUE,NA,""
"tvt","Tutsa Naga","Sino-Tibetan","Southeast-Asia",NA,NA,0,0.25,4,25000,NA,0,FALSE,NA,""
"twf","Northern Tiwa","Kiowa-Tanoan","Basin-and-Plains",NA,NA,0,1,7,930,348.0706548,0,FALSE,NA,""
"twu","Termanu","Austronesian","",1.36938560009003,8.45461273193359,0,NA,NA,30000,347.9941636,0,FALSE,NA,""
"txu","Kayapó","Jean","NE-South-America",1.38421404361725,8.29728126525879,0,1,3,7100,32215.04106,0,FALSE,NA,""
"tya","Tauya","Trans-New-Guinea","Interior-New-Guinea",NA,NA,0,0.583333313465118,14,350,83.06482855,0,FALSE,NA,""
"tyn","Kombai","Trans-New-Guinea","S-New-Guinea",NA,NA,0,0.481060594320297,11,4000,2245.783584,0,FALSE,NA,""
"tyv","Tuvin","Altaic","Inner-Asia",NA,NA,0,0.616666674613953,15,264400,61423.13116,0,FALSE,NA,""
"tzh","Oxchuc Tzeltal","Mayan","Mesoamerica",1.38403165340424,8.06982803344727,0,NA,NA,90000,1077.49778,0,FALSE,NA,""
"tzj","Eastern Tzutujil","Mayan","Mesoamerica",1.37898933887482,8.70991706848145,0,NA,NA,50000,233.2571979,0,FALSE,NA,""
"tzm","Central Atlas Tamazight","Afro-Asiatic","N-Africa",NA,NA,0,0.309161484241486,12,3000000,167842.3861,0,FALSE,NA,""
"tzn","Tugun","Austronesian","Oceania",NA,NA,0,0.75,4,1200,212.8277558,0,FALSE,NA,""
"tzo","Venustiano Carranza Tzotzil","Mayan","",1.31849122047424,8.39711761474609,0,NA,NA,4230,218.6409108,0,FALSE,NA,""
"ubr","Ubir","Austronesian","",1.48313069343567,8.74802684783936,0,NA,NA,2560,100.0986343,0,FALSE,"mbq:onj",""
"ubu","Umbu-Ungu","Trans-New-Guinea","Interior-New-Guinea",1.24839723110199,9.15777492523193,0,NA,NA,34200,973.5592593,0,FALSE,NA,""
"ude","Udihe","Altaic","N-Coast-Asia",NA,NA,0,0.484375,8,230,3806.873202,0,FALSE,NA,""
"udi","Udi","North-Caucasian","Greater-Mesopotamia",NA,NA,0,0.75,8,4200,55.32740305,0,FALSE,NA,""
"udl","Wuzlam","Afro-Asiatic","African-Savannah",NA,NA,0,0.444444447755814,9,10500,82.30643362,0,FALSE,"mxu:mfh:muy:pbi:mlr",""
"udm","Udmurt","Uralic","Inner-Asia",NA,NA,0,0.75,13,464000,34505.55199,0,FALSE,NA,""
"udu","Uduk","Nilo-Saharan","",1.22720873355865,7.46982288360596,0,NA,NA,20000,1675.141901,0,FALSE,NA,""
"uig","Uyghur","Altaic","Inner-Asia",1.58158338069916,11.0629100799561,NA,0.795454561710358,11,8701000,506126.1197,1,FALSE,"aib:ili:kir:uzn:mvf:rus:slr:srh:tat:sjo",""
"ukr","Ukrainian","Indo-European","Inner-Asia",2.01383972167969,9.94969844818115,NA,0.466666668653488,12,31651360,601515.1639,1,FALSE,NA,""
"uli","Ulithian","Austronesian","Oceania",NA,NA,0,0.296296298503876,9,3000,13.01832514,0,FALSE,NA,""
"ulk","Meriam","Eastern-Trans-Fly","N-Australia",NA,NA,0,0.666666686534882,6,320,11.19202083,0,FALSE,NA,""
"uma","Umatilla","Sahaptian","Basin-and-Plains",NA,NA,0,0.400000005960465,3,50,441.5193973,0,FALSE,NA,""
"umu","Munsee","Algic","E-North-America",NA,NA,0,0,1,7,81.18586332,0,FALSE,NA,""
"ung","Ngarinyin","Australian","N-Australia",NA,NA,0,0.443749994039536,20,82,58837.87711,0,FALSE,NA,"Most children speak Kriol [rop] as L1."
"unr","Mundari","Austro-Asiatic","",NA,NA,0,0.417011290788651,10,1560280,15367.96998,0,FALSE,"biy:mjx",""
"upv","Uripiv-Wala-Rano-Atchin","Austronesian","Oceania",1.44399201869965,8.39460468292236,0,0.375,4,9000,98.91285583,0,FALSE,NA,""
"ura","Urarina","Language-isolate","NE-South-America",1.19848966598511,9.67419242858887,0,0.571428596973419,7,3000,5152.487273,0,FALSE,NA,""
"urb","Urubú-Kaapor","Tupian","NE-South-America",NA,7.30212593078613,0,0.420614033937454,19,800,10087.96576,0,FALSE,"uks",""
"urd","Urdu","Indo-European","Indic",1.78398394584656,8.90024375915527,0.576628744602203,0.361111104488373,9,59050000,13805.54121,1,TRUE,NA,""
"ure","Uru","Chipaya-Uru","Andean",NA,NA,0,1,2,2,179.1642301,0,FALSE,NA,""
"urk","Urak Lawoi'","Austronesian","Southeast-Asia",1.3147463798523,7.51908349990845,0,0.025000000372529,10,3000,249.0943667,0,FALSE,NA,""
"urt","Urat","Torricelli","N-Coast-New-Guinea",NA,NA,0,0,6,6280,130.8308735,0,FALSE,NA,""
"ury","Orya","Tor-Kwerba","N-Coast-New-Guinea",NA,NA,0,0.5,2,1600,3612.827844,0,FALSE,NA,""
"usa","Usarufa","Trans-New-Guinea","Interior-New-Guinea",1.5574563741684,11.3331527709961,0,1,7,1300,68.15236769,0,FALSE,NA,""
"usp","Uspanteco","Mayan","",1.17173278331757,8.6337833404541,0,NA,NA,3000,16.99099752,0,FALSE,NA,""
"ute","Ute-Southern Paiute","Uto-Aztecan","Basin-and-Plains",NA,NA,0,0.908333361148834,6.66666650772095,1980,8101.145214,0,FALSE,NA,""
"uur","Ura","Austronesian","Oceania",NA,NA,0,0.5,4,6,140.4318709,0,FALSE,NA,""
"uvl","Lote","Austronesian","",1.36240172386169,7.66372394561768,0,NA,NA,5500,372.5373453,0,FALSE,NA,""
"uwa","Kuku-Uwanh","Australian","N-Australia",NA,NA,0,0.375,8,40,277.9207983,0,FALSE,NA,""
"uzs","Southern Uzbek","Altaic","",NA,NA,NA,0.784615397453308,13,1450000,69696.31758,1,FALSE,"tuk",""
"vag","Vagla","Niger-Congo","African-Savannah",1.60521614551544,7.99264574050903,0,0.25,1,13500,914.255661,0,FALSE,NA,""
"vai","Vai","Niger-Congo","African-Savannah",NA,NA,0,0.181818187236786,11,119500,4331.045445,0,FALSE,NA,""
"vam","Vanimo","Skou","N-Coast-New-Guinea",NA,NA,0,0.233333334326744,5,2670,85.96648074,0,FALSE,NA,""
"van","Valman","Torricelli","N-Coast-New-Guinea",NA,NA,0,0.300000011920929,10,1740,199.5967273,0,FALSE,NA,""
"var","Huarijio","Uto-Aztecan","Mesoamerica",NA,NA,0,0.666666686534882,3,2840,2552.580844,0,FALSE,NA,""
"vay","Wayu","Sino-Tibetan","Indic",NA,NA,0,0.677272737026215,11,1740,104.5218985,0,FALSE,NA,""
"ven","Venda","Niger-Congo","S-Africa",1.50732457637787,8.38519096374512,0.566402316093445,1,3,1064000,33300.77949,1,TRUE,NA,""
"vie","Vietnamese","Austro-Asiatic","Southeast-Asia",1.71942496299744,8.80608654022217,NA,0.140784829854965,27,67954200,93678.67109,1,FALSE,NA,""
"viv","Iduna","Austronesian","S-New-Guinea",1.35341787338257,9.33161544799805,0,1,3,6000,308.3434793,0,FALSE,"wat:klx",""
"vma","Martuyhunira","Australian","S-Australia",NA,NA,0,0.571842670440674,23,5,1833.97017,0,FALSE,NA,""
"vmy","Ayautla Mazatec","Otomanguean","",1.45838117599487,8.80941867828369,0,NA,NA,3700,61.81921213,0,FALSE,NA,""
"vnm","Vinmavis","Austronesian","Oceania",NA,NA,0,0.333333343267441,3,500,81.05780686,0,FALSE,NA,""
"vot","Vod","Uralic","Inner-Asia",NA,NA,0,0.666666686534882,3,15,47.68457936,0,FALSE,NA,""
"vun","Vunjo","Niger-Congo","",1.60650551319122,10.1098766326904,0,NA,NA,300000,773.3028663,0,FALSE,NA,""
"vut","Vute","Niger-Congo","",1.80257773399353,8.81466007232666,0,NA,NA,21000,20528.39319,0,FALSE,"www",""
"waa","Walla Walla","Sahaptian","Basin-and-Plains",NA,NA,0,0.875,8,100,214.2582088,0,FALSE,NA,""
"wac","Wasco-Wishram","Chinookan","Alaska-Oregon",NA,NA,0,0.976190447807312,6,69,264.2894621,0,FALSE,NA,""
"waj","Waffa","Trans-New-Guinea","Interior-New-Guinea",1.13972449302673,9.67231941223145,0,NA,NA,1300,688.3323087,0,FALSE,NA,""
"wal","Wolaytta","Afro-Asiatic","Greater-Abyssinia",1.42592036724091,10.6642303466797,0.04989443346858,0.805555582046509,9,1230000,6444.495278,1,TRUE,"bsw:kcx",""
"wap","Wapishana","Maipurean","NE-South-America",1.43868315219879,9.60794162750244,0,NA,NA,12500,29248.67573,0,FALSE,"aox",""
"waq","Wageman","Australian","N-Australia",NA,NA,0,0.75,4,10,9392.660504,0,FALSE,NA,""
"war","Waray-Waray","Austronesian","Oceania",1.46007823944092,8.10507011413574,NA,1,1,2570000,15729.7724,1,FALSE,NA,""
"was","Washo","Language-isolate","Basin-and-Plains",NA,NA,0,0.944444417953491,9,10,635.52278,0,FALSE,NA,""
"wau","Waurá","Maipurean","NE-South-America",NA,NA,0,1,1,330,1022.104111,0,FALSE,NA,""
"waw","Waiwai","Cariban","NE-South-America",NA,NA,0,0.75,4,3110,5988.455102,0,FALSE,"hix:mpw:sik",""
"wax","Watam","Ramu-Lower-Sepik","N-Coast-New-Guinea",NA,NA,0,1,2,590,84.57946894,0,FALSE,NA,""
"way","Wayana","Cariban","NE-South-America",1.23248243331909,9.46941566467285,0,0,1,750,3722.033269,0,FALSE,NA,""
"wba","Warao","Language-isolate","NE-South-America",NA,NA,0,0.654931962490082,21,33100,43614.98307,0,FALSE,NA,""
"wbj","Alagwa","Afro-Asiatic","S-Africa",NA,NA,0,0.400000005960465,1,30000,539.8851666,0,FALSE,NA,""
"wbl","Wakhi","Indo-European","Indic",NA,NA,0,0.5,8,31670,13452.82611,0,FALSE,NA,""
"wbm","Wa","Austro-Asiatic","",1.31522309780121,7.69841146469116,0,NA,NA,40000,3658.361233,0,FALSE,"blr:lhu",""
"wbp","Warlpiri","Australian","S-Australia",1.28127610683441,11.1678533554077,0,0.78125,8,2670,221213.0751,0,FALSE,NA,""
"wbv","Wajarri","Australian","S-Australia",NA,NA,0,0.769999980926514,10,50,22723.41499,0,FALSE,NA,""
"wca","Yanomámi","Yanomaman","NE-South-America",1.18968331813812,7.38942384719849,0,NA,NA,9000,37252.37909,0,FALSE,NA,""
"wdj","Wadjiginy","Australian","N-Australia",NA,NA,0,0.5,2.5,12,3866.754413,0,FALSE,NA,""
"wed","Wedau","Austronesian","S-New-Guinea",1.45112991333008,8.02562713623047,0,0.800000011920929,5,2200,106.5505193,0,FALSE,"dww:pwg:bmk:grw:hgw:kqf:tpa:tbo:wag",""
"wer","Weri","Trans-New-Guinea","S-New-Guinea",1.52102661132813,9.42849349975586,0,NA,NA,4160,302.0095901,0,FALSE,NA,""
"wgy","Warrgamay","Australian","N-Australia",NA,NA,0,0.571428596973419,7,3,586.0086175,0,FALSE,NA,"No known L1 speakers"
"whg","North Wahgi","Trans-New-Guinea","Interior-New-Guinea",NA,NA,0,0.571428596973419,7,47000,1181.746898,0,FALSE,NA,""
"whk","Wahau Kenyah","Austronesian","",1.47904217243195,8.16856861114502,0,NA,NA,8000,1161.594286,0,FALSE,NA,""
"wib","Southern Toussian","Niger-Congo","African-Savannah",NA,NA,0,0.5,6,19500,843.2496584,0,FALSE,NA,""
"wic","Wichita","Caddoan","Basin-and-Plains",NA,NA,0,0.649999976158142,23,1,77.55806165,0,FALSE,NA,""
"wig","Wik-Ngathana","Australian","N-Australia",NA,NA,0,1,1,130,220.2010882,0,FALSE,NA,""
"wim","Wik-Mungkan","Australian","N-Australia",NA,NA,0.361445784568787,0.800000011920929,5,840,2304.97224,0,TRUE,NA,""
"wiu","Wiru","Trans-New-Guinea","S-New-Guinea",1.40876114368439,10.1257658004761,0,NA,NA,15300,1383.743086,0,FALSE,"imo",""
"wiv","Muduapa","Austronesian","",NA,NA,0,0.142857149243355,7,8800,60.8425362,0,FALSE,NA,""
"wlg","Kunbarlang","Australian","N-Australia",NA,NA,0,1,1,75,1723.491856,0,FALSE,NA,""
"wlo","Wolio","Austronesian","Oceania",NA,NA,0,0.416666656732559,6,65000,527.8257579,0,FALSE,"bup:cia:lix:pnp:bhq",""
"wls","Wallisian","Austronesian","Oceania",NA,NA,0,0.25,1,10400,82.88655162,0,FALSE,NA,""
"wmb","Wambaya","Australian","N-Australia",NA,NA,0,0.608333349227905,17,12,66586.28916,0,FALSE,NA,""
"wme","Wambule","Sino-Tibetan","Indic",NA,NA,0,0.400000005960465,5,5000,63.83372906,0,FALSE,NA,""
"wms","Wambon","Trans-New-Guinea","Interior-New-Guinea",NA,NA,0,0.666666686534882,10,3000,1683.743075,0,FALSE,NA,""
"wmt","Walmajarri","Australian","N-Australia",NA,NA,0,0,2,860,77263.69553,0,FALSE,"kux:mpj:nyh",""
"wmw","Mwani","Niger-Congo","",1.6681364774704,10.418755531311,0.16666667163372,NA,NA,100000,3194.531052,0,TRUE,NA,""
"wnc","Wantoat","Trans-New-Guinea","N-Coast-New-Guinea",1.29728507995605,9.59877014160156,0,NA,NA,8200,557.3706696,0,FALSE,"awx",""
"wnu","Usan","Trans-New-Guinea","N-Coast-New-Guinea",1.43171060085297,8.30510330200195,0,0.520238101482391,14,1400,92.54739041,0,FALSE,NA,""
"wob","Wè Northern","Niger-Congo","African-Savannah",1.7063924074173,8.43219470977783,0,NA,NA,156000,2054.408216,0,FALSE,"nwb:neb",""
"woe","Woleaian","Austronesian","Oceania",NA,NA,0,0.181818187236786,11,1630,2.159045849,0,FALSE,NA,""
"wog","Wogamusin","Sepik","N-Coast-New-Guinea",NA,NA,0,0.5,2,700,265.4331577,0,FALSE,NA,""
"woi","Kamang","Trans-New-Guinea","Oceania",NA,NA,0,1,1,16500,454.4903217,0,FALSE,NA,""
"wol","Wolof","Niger-Congo","African-Savannah",1.77612388134003,8.95030307769775,0,0.264705896377563,17,3942000,44288.63566,0,FALSE,"bqj:bda:eja:gsl:dyo:csk:krx:hhr:cwt:cae:knf:mlo:ndv:snf:fap:sav:snk:pov",""
"wos","Hanga Hundi","Sepik","N-Coast-New-Guinea",1.28127610683441,8.30063438415527,0,1,2,7200,740.9530511,0,FALSE,NA,""
"wra","Warapu","Skou","N-Coast-New-Guinea",NA,NA,0,0.333333343267441,6,300,270.0408076,0,FALSE,NA,""
"wrr","Wardaman","Australian","N-Australia",NA,NA,0,0.730092585086823,18,50,20994.41018,0,FALSE,NA,""
"wrs","Waris","Border","Interior-New-Guinea",1.54879438877106,10.1468954086304,0,0.25,1,4000,977.0139787,0,FALSE,"dnd",""
"wsa","Warembori","Lower-Mamberamo","N-Coast-New-Guinea",NA,NA,0.032258063554764,0.416666656732559,3,600,1402.250239,0,TRUE,NA,""
"wsk","Waskia","Trans-New-Guinea","N-Coast-New-Guinea",1.48077321052551,8.4224100112915,0,0.516666650772095,10,20000,197.432715,0,FALSE,NA,""
"wti","Berta","Nilo-Saharan","Greater-Abyssinia",NA,NA,0.009033670648932,1,7,147000,11124.99569,0,TRUE,NA,""
"wuv","Wuvulu-Aua","Austronesian","",1.46554601192474,8.39408874511719,0,NA,NA,1000,19.65927738,0,FALSE,NA,""
"wwa","Waama","Niger-Congo","African-Savannah",1.50678730010986,8.0428409576416,0,NA,NA,50000,3815.822586,0,FALSE,"bly",""
"wyb","Wangaaybuwan-Ngiyambaa","Australian","S-Australia",NA,NA,0,0.527910053730011,27,12,28350.13035,0,FALSE,NA,""
"xac","Kachari","Sino-Tibetan","Indic",NA,NA,0,1,5,59000,1606.405597,0,FALSE,NA,"Some ethnic Kachari speak it as L1. Most speak Assamese [asm] as L1"
"xal","Kalmyk-Oirat","Altaic","Inner-Asia",1.90068674087524,10.7429962158203,NA,0.833333313465118,7.5,499000,531229.4104,1,FALSE,NA,""
"xav","Xavánte","Jean","NE-South-America",1.1429728269577,7.37792444229126,0,0.28571429848671,7,10000,46984.36991,0,FALSE,NA,""
"xaw","Kawaiisu","Uto-Aztecan","California",NA,NA,0,0.857142865657806,7,5,263.5845975,0,FALSE,NA,""
"xbi","Kombio","Torricelli","N-Coast-New-Guinea",1.43176507949829,8.13660049438477,0,0.125,8,2970,148.7368055,0,FALSE,NA,""
"xbr","Kambera","Austronesian","Oceania",1.50496399402618,9.15207386016846,0,0.383333325386047,9,235000,7481.776852,0,FALSE,NA,""
"xed","Hdi","Afro-Asiatic","African-Savannah",1.42105615139008,8.00854969024658,0,0.888888895511627,3,29000,161.9748504,0,FALSE,"ngs:vem",""
"xer","Xerénte","Jean","NE-South-America",NA,NA,0,1,1,1810,3844.787531,0,FALSE,NA,""
"xho","Xhosa","Niger-Congo","S-Africa",1.74935984611511,11.7923974990845,0.573834180831909,0.600000023841858,10,7808000,136847.1662,1,TRUE,NA,""
"xla","Kamula","Trans-New-Guinea","",1.19532942771912,9.06298446655273,0,NA,NA,800,6453.064394,0,FALSE,"ail:dby:dol:kkc:tqm",""
"xmm","Manado Malay","Creole","Oceania",NA,NA,0.638297855854034,0,2,850000,11.7660726,1,TRUE,"bnq",""
"xom","Komo","Nilo-Saharan","",NA,NA,0,0.5,6,11500,3800.513272,0,FALSE,"gza",""
"xon","Konkomba","Niger-Congo","African-Savannah",1.42057299613953,7.72098731994629,0,NA,NA,550100,9443.411113,0,FALSE,NA,""
"xpe","Liberia Kpelle","Niger-Congo","",NA,NA,0,0.416666656732559,3,487000,18952.37487,0,FALSE,"blh",""
"xra","Krahô","Jean","NE-South-America",NA,NA,0,0.632656931877136,12.5,2000,7582.781539,0,FALSE,NA,""
"xrb","Eastern Karaboro","Niger-Congo","",1.52753865718842,7.28719425201416,0,NA,NA,35000,1908.554715,0,FALSE,NA,""
"xsi","Sio","Austronesian","N-Coast-New-Guinea",1.2383918762207,7.87003231048584,0,0.333333343267441,9,3500,105.5270627,0,FALSE,NA,""
"xsl","South Slavey","Eyak-Athabaskan","E-North-America",NA,NA,0,0.513571441173554,25,2890,1620.111691,0,FALSE,NA,""
"xsm","Kasem","Niger-Congo","African-Savannah",1.44416785240173,7.51064920425415,0,NA,NA,250000,5800.601277,0,FALSE,NA,""
"xsq","Makhuwa-Saka","Niger-Congo","",NA,NA,0,1,4,212000,7055.032891,0,FALSE,NA,""
"xsr","Sherpa","Sino-Tibetan","Indic",NA,NA,0.047480843961239,1,3,81500,2112.00384,0,TRUE,"jul:bod",""
"xsu","Sanumá","Yanomaman","NE-South-America",1.18994104862213,7.38733530044556,0,0.231601729989052,22,6410,16612.56524,0,FALSE,NA,""
"xtc","Katcha-Kadugli-Miri","Nilo-Saharan","African-Savannah",NA,NA,0,0.550000011920929,5.5,75000,1132.674372,0,FALSE,NA,""
"xtd","Diuxi-Tilantongo Mixtec","Otomanguean","",1.39390921592712,8.77675533294678,0,NA,NA,4220,120.1297466,0,FALSE,NA,""
"xtm","Magdalena Peñasco Mixtec","Otomanguean","",1.19638729095459,6.97708702087402,0,NA,NA,7350,224.4932896,0,FALSE,NA,""
"xub","Betta Kurumba","Dravidian","Indic",NA,NA,0,0.800000011920929,5,32000,260.8919363,0,FALSE,NA,""
"xuo","Kuo","Niger-Congo","African-Savannah",1.34645259380341,7.9043173789978,0,NA,NA,14780,1345.336707,0,FALSE,NA,""
"xuu","Kxoe","Khoisan","S-Africa",NA,NA,0,0.666666686534882,3,6590,39510.61857,0,FALSE,NA,"Many non-Khwe learn Khwe for interaction with Khwe"
"xwg","Kwegu","Nilo-Saharan","Greater-Abyssinia",NA,NA,0.009881805628538,0.5,8,450,92.62379759,0,TRUE,NA,""
"yaa","Yaminahua","Panoan","NE-South-America",1.41440308094025,9.58788681030273,0,1,4,1390,24064.13602,0,FALSE,"amc",""
"yad","Yagua","Yaguan","NE-South-America",1.45170629024506,10.5211944580078,0,0.562629401683807,23,5690,19048.37188,0,FALSE,NA,""
"yae","Pumé","Unclassified","NE-South-America",NA,NA,0,1,1,5840,34261.33167,0,FALSE,NA,""
"yag","Yámana","Language-isolate","SE-South-America",NA,NA,0,0.666666686534882,3,1,NA,0,FALSE,NA,""
"yah","Yazgulyam","Indo-European","Indic",NA,NA,0,0.400000005960465,1,4000,480.6141113,0,FALSE,NA,""
"yal","Yalunka","Niger-Congo","African-Savannah",1.4388815164566,7.85489845275879,0,NA,NA,104500,10619.78848,0,FALSE,NA,""
"yam","Yamba","Niger-Congo","African-Savannah",1.71357941627502,7.99302482604981,0,NA,NA,40800,778.4818707,0,FALSE,NA,""
"yao","Yao","Niger-Congo","S-Africa",NA,NA,0,1,3,1916000,97332.27566,0,FALSE,NA,""
"yap","Yapese","Austronesian","Oceania",NA,NA,NA,0.243055552244186,12,6590,97.89749301,1,FALSE,NA,""
"yaq","Yaqui","Uto-Aztecan","Mesoamerica",1.42678022384644,9.29519081115723,0,0.578662991523743,26,14620,11998.08284,0,FALSE,NA,""
"ybi","Yamphu","Sino-Tibetan","",NA,NA,0,1,1,1720,643.2618564,0,FALSE,NA,""
"yby","Yaweyuha","Trans-New-Guinea","",1.42147409915924,10.2669076919556,0,NA,NA,2000,57.0261004,0,FALSE,NA,""
"ycn","Yucuna","Maipurean","NE-South-America",1.30761003494263,9.40455341339111,0,1,2,1800,1368.289248,0,FALSE,"tnc",""
"yee","Yimas","Ramu-Lower-Sepik","N-Coast-New-Guinea",NA,NA,0,0.708333313465118,20,300,97.09123824,0,FALSE,NA,""
"yey","Yeyi","Niger-Congo","S-Africa",NA,NA,0,1,1,24000,80939.61307,0,FALSE,NA,""
"ygr","Yagaria","Trans-New-Guinea","Interior-New-Guinea",NA,NA,0,0.864583313465118,10.5,21100,510.7566045,0,FALSE,NA,""
"yia","Yinggarda","Australian","S-Australia",NA,NA,0,0.796296298503876,9,5,32461.15818,0,FALSE,NA,""
"yii","Yidiny","Australian","N-Australia",NA,NA,0,0.388492077589035,21,12,641.0359242,0,FALSE,NA,""
"yij","Yindjibarndi","Australian","S-Australia",NA,NA,0,0.777777791023255,9,330,34286.21048,0,FALSE,"pnw",""
"ykg","Northern Yukaghir","Yukaghir","N-Coast-Asia",NA,NA,0,1,5,100,8321.457678,0,FALSE,"ckt",""
"yky","Yakoma","Niger-Congo","African-Savannah",NA,NA,0,0.25,1,100000,1580.385354,0,FALSE,NA,""
"yle","Yele","Yele-West-New-Britain","S-New-Guinea",1.33646488189697,8.02570343017578,0,0.742857158184052,7,3750,294.5106917,0,FALSE,NA,""
"yli","Angguruk Yali","Trans-New-Guinea","",1.31978273391724,9.30032730102539,0,0.25,1,15000,3783.188666,0,FALSE,NA,""
"yml","Iamalele","Austronesian","",1.30649077892303,8.04561614990234,0,NA,NA,2800,258.3990337,0,FALSE,"klx:mvn",""
"yns","Yansi","Niger-Congo","S-Africa",NA,NA,0,0.5,2,100000,21718.51455,0,FALSE,NA,""
